timestamp,checkpointId,checkpointCode,checkpointName,routeId,routeCode,capacity,currentCrowd,inflow,outflow,netFlow,occupancyPercentage,averageSpeed,averageTransitTime,inTransitCount,weatherCondition,timeOfDay,dayOfWeek,isWeekend,scenario,isBottleneck,operationalStatus,dataStatus
2026-06-14T04:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1065,55,43,12,24.9,2.31,98.7,195,CLEAR,4.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1325,54,58,-4,27.7,1.82,105.5,267,CLEAR,4.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,235,4,8,-4,5.8,3.14,0.0,0,CLEAR,4.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,609,7,25,-18,13.3,2.62,64.1,44,CLEAR,4.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1263,38,30,8,24.9,1.97,137.1,183,CLEAR,4.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1030,7,42,-35,24.1,2.4,95.0,225,CLEAR,4.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1322,52,55,-3,27.7,1.8,106.7,264,CLEAR,4.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,229,4,10,-6,5.7,3.29,0.0,0,CLEAR,4.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,590,6,25,-19,12.9,2.8,60.0,54,CLEAR,4.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1269,34,28,6,25.0,2.02,133.7,180,CLEAR,4.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:30:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,1017,29,42,-13,23.8,2.24,101.8,226,CLEAR,4.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1275,8,55,-47,26.7,1.74,110.3,306,CLEAR,4.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,224,3,8,-5,5.5,2.98,0.0,0,CLEAR,4.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,601,36,25,11,13.1,2.66,63.2,33,CLEAR,4.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1251,11,29,-18,24.6,2.01,134.3,205,CLEAR,4.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,988,8,37,-29,23.1,2.22,102.7,255,CLEAR,4.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T04:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1230,6,51,-45,25.7,1.87,102.7,343,CLEAR,4.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,242,28,10,18,6.0,3.03,0.0,0,CLEAR,5.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,596,19,24,-5,13.0,2.7,62.2,36,CLEAR,5.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1229,5,27,-22,24.2,1.88,143.6,229,CLEAR,5.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,982,37,43,-6,22.9,2.36,96.6,253,CLEAR,5.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1233,53,50,3,25.8,1.85,103.8,338,CLEAR,5.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,262,31,11,20,6.5,1.97,0.0,0,SLEET,5.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,589,21,28,-7,12.9,1.56,107.7,29,SLEET,5.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1235,33,27,6,24.3,1.31,206.1,232,SLEET,5.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,950,7,39,-32,22.2,1.49,153.0,280,SLEET,5.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1233,52,52,0,25.8,1.1,174.5,333,SLEET,5.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,288,36,10,26,7.1,3.09,0.0,0,CLEAR,5.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,571,6,24,-18,12.5,2.59,64.9,39,CLEAR,5.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1244,36,27,9,24.5,1.92,140.6,230,CLEAR,5.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:30:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,921,10,39,-29,21.5,2.36,96.6,307,CLEAR,5.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1345,169,57,112,28.1,1.76,109.1,200,CLEAR,5.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,323,49,14,35,8.0,3.21,0.0,0,CLEAR,5.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,559,14,26,-12,12.2,2.75,61.1,45,CLEAR,5.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1259,41,26,15,24.8,1.94,139.2,228,CLEAR,5.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,940,57,38,19,22.0,2.25,101.3,279,CLEAR,5.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T05:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1298,8,55,-47,27.2,1.81,106.1,238,CLEAR,5.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,361,51,13,38,8.9,3.08,0.0,0,CLEAR,6.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,557,20,22,-2,12.2,2.64,63.6,48,CLEAR,6.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1290,62,31,31,25.4,1.92,140.6,200,CLEAR,6.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,942,37,35,2,22.0,2.4,95.0,282,CLEAR,6.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1297,49,50,-1,27.1,1.74,110.3,231,CLEAR,6.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,400,53,14,39,9.9,3.21,0.0,0,CLEAR,6.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,543,9,23,-14,11.9,2.71,62.0,62,CLEAR,6.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1325,63,28,35,26.1,1.97,137.1,172,CLEAR,6.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,938,36,40,-4,21.9,2.47,92.3,280,CLEAR,6.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1326,87,58,29,27.7,1.68,114.3,191,CLEAR,6.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,437,53,16,37,10.8,3.18,0.0,0,CLEAR,6.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,552,31,22,9,12.1,2.71,62.0,54,CLEAR,6.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1334,38,29,9,26.3,1.83,147.5,169,CLEAR,6.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:30:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,967,72,43,29,22.6,2.25,101.3,253,CLEAR,6.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1283,9,52,-43,26.8,1.9,101.1,234,CLEAR,6.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,471,53,19,34,11.6,3.12,0.0,0,CLEAR,6.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,549,18,21,-3,12.0,2.7,62.2,62,CLEAR,6.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1345,39,28,11,26.5,2.03,133.0,166,CLEAR,6.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,988,63,42,21,23.1,2.28,100.0,223,CLEAR,6.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T06:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1283,52,52,0,26.8,2.1,91.4,237,CLEAR,6.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,498,48,21,27,12.3,3.1,0.0,0,CLEAR,7.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,565,39,23,16,12.3,2.75,61.1,56,CLEAR,7.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1326,10,29,-19,26.1,1.86,145.2,189,CLEAR,7.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,986,40,42,-2,23.0,2.27,100.4,225,CLEAR,7.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1244,12,51,-39,26.0,1.97,97.5,279,CLEAR,7.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,529,53,22,31,13.1,2.95,0.0,0,CLEAR,7.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,552,10,23,-13,12.1,2.78,60.4,78,CLEAR,7.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1328,31,29,2,26.1,1.97,137.1,188,CLEAR,7.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,954,10,42,-32,22.3,2.26,100.9,254,CLEAR,7.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1274,82,52,30,26.7,1.9,101.1,248,CLEAR,7.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,576,70,23,47,14.2,3.06,0.0,0,CLEAR,7.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,559,28,21,7,12.2,2.69,62.5,85,CLEAR,7.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1344,43,27,16,26.5,1.95,138.5,183,CLEAR,7.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:30:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,944,31,41,-10,22.1,2.17,105.1,254,CLEAR,7.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1305,86,55,31,27.3,1.78,107.9,210,CLEAR,7.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,610,59,25,34,15.1,3.07,0.0,0,CLEAR,7.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,567,32,24,8,12.4,2.76,60.9,91,CLEAR,7.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1350,33,27,6,26.6,1.96,137.8,185,CLEAR,7.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,944,41,41,0,22.1,2.47,92.3,255,CLEAR,7.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T07:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1269,14,50,-36,26.5,1.83,104.9,251,CLEAR,7.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,639,55,26,29,15.8,2.93,0.0,0,CLEAR,8.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,574,30,23,7,12.5,2.83,59.4,96,CLEAR,8.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1361,39,28,11,26.8,1.9,142.1,185,CLEAR,8.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,942,38,40,-2,22.0,2.28,100.0,252,CLEAR,8.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1278,58,49,9,26.7,1.88,102.1,248,CLEAR,8.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,671,58,26,32,16.6,2.98,0.0,0,CLEAR,8.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,585,35,24,11,12.8,2.76,60.9,100,CLEAR,8.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1392,63,32,31,27.4,1.73,156.1,159,CLEAR,8.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,966,65,41,24,22.6,2.36,96.6,229,CLEAR,8.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1278,51,51,0,26.7,1.81,106.1,247,CLEAR,8.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,699,56,28,28,17.3,3.0,0.0,0,CLEAR,8.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,594,32,23,9,13.0,2.71,62.0,105,CLEAR,8.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1394,34,32,2,27.4,2.05,131.7,161,CLEAR,8.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:30:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,986,61,41,20,23.0,2.23,102.2,204,CLEAR,8.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1273,49,54,-5,26.6,1.67,115.0,246,CLEAR,8.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,722,53,30,23,17.8,3.11,0.0,0,CLEAR,8.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,605,34,23,11,13.2,2.71,62.0,110,CLEAR,8.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1420,55,29,26,28.0,1.84,146.7,138,CLEAR,8.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,959,13,40,-27,22.4,2.35,97.0,233,CLEAR,8.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T08:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1274,57,56,1,26.7,1.81,106.1,244,CLEAR,8.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,738,47,31,16,18.2,2.96,0.0,0,CLEAR,9.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,618,38,25,13,13.5,2.78,60.4,115,CLEAR,9.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1401,13,32,-19,27.6,1.82,148.4,163,CLEAR,9.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:00:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,959,41,41,0,22.4,2.4,95.0,236,CLEAR,9.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:00:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1303,80,51,29,27.3,1.73,111.0,203,CLEAR,9.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:15:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,750,40,28,12,18.5,2.89,0.0,0,CLEAR,9.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:15:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,631,40,27,13,13.8,2.66,63.2,117,CLEAR,9.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:15:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1410,38,29,9,27.8,1.9,142.1,169,CLEAR,9.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:15:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,957,37,39,-2,22.4,2.21,103.2,236,CLEAR,9.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:15:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1263,12,52,-40,26.4,1.82,105.5,242,CLEAR,9.25,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:30:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,753,35,32,3,18.6,3.03,0.0,0,CLEAR,9.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:30:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,646,41,26,15,14.1,2.57,65.4,121,CLEAR,9.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:30:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1447,68,31,37,28.5,2.03,133.0,148,CLEAR,9.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:30:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,953,34,38,-4,22.3,2.42,94.2,240,CLEAR,9.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:30:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1313,102,52,50,27.5,1.84,104.3,199,CLEAR,9.5,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:45:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,755,34,32,2,18.6,2.93,0.0,0,CLEAR,9.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:45:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,663,42,25,17,14.5,2.61,64.4,123,CLEAR,9.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:45:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1430,13,30,-17,28.1,1.87,144.4,173,CLEAR,9.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:45:00,4,CP-04,Panchtarni Camp,1,RT-PAHALGAM,4280,949,36,40,-4,22.2,2.48,91.9,243,CLEAR,9.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T09:45:00,5,CP-05,Holy Cave Sanctum,1,RT-PAHALGAM,4780,1276,17,54,-37,26.7,1.7,112.9,239,CLEAR,9.75,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T10:00:00,1,CP-01,Baltal Base Camp,1,RT-BALTAL,4050,755,29,29,0,18.6,2.94,0.0,0,CLEAR,10.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T10:00:00,2,CP-02,Domel Bridge,1,RT-BALTAL,4580,681,45,27,18,14.9,2.59,64.9,121,CLEAR,10.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
2026-06-14T10:00:00,3,CP-03,Sheshnag Camp,1,RT-BALTAL,5080,1434,38,34,4,28.2,1.85,145.9,176,CLEAR,10.0,7,True,CROWD_BUILDUP,False,NORMAL,SYNTHETIC_DATA
